"day_from_first_ptvisit","count","avg_Efficiency","sd_Efficiency","se_Efficiency","ci_lower_Efficiency","ci_upper_Efficiency","avg_tst","sd_tst","se_tst","ci_lower_tst","ci_upper_tst","avg_waso","sd_waso","se_waso","ci_lower_waso","ci_upper_waso","avg_sfi","sd_sfi","se_sfi","ci_lower_sfi","ci_upper_sfi"
82,35,84.1862857142857,10.1351981569515,1.71316116897283,80.828489823099,87.5440816054725,470.457142857143,97.9484687017026,16.5563130134774,438.006769350727,502.907516363558,92.8285714285714,69.8769867503667,11.8113665319361,69.6782930259766,115.978849831166,103.263142857143,32.4116226222694,5.4785641523732,92.5251571184914,114.001128595794
83,39,84.7005128205128,10.4076596157572,1.66655931970296,81.434056553895,87.9669690871306,480.230769230769,128.718064314888,20.6113860001075,439.832452670559,520.62908579098,86.1794871794872,63.5539024413102,10.1767690650356,66.2330198120174,106.125954546957,99.8951282051282,20.5256537650602,3.28673504304153,93.4531275207668,106.33712888949
84,39,84.6033333333333,10.9067420803381,1.74647647335279,81.1802394455619,88.0264272211048,475.538461538462,143.195642052522,22.9296537948044,430.596340100645,520.480582976278,84.3076923076923,69.6034458637887,11.1454712846408,62.4625685897963,106.152816025588,105.778717948718,23.3676781022856,3.74182315323056,98.4447445683861,113.11269132905
85,37,84.0062162162162,11.8929293539741,1.9551855418875,80.1740525541167,87.8383798783157,468.594594594595,115.328626941416,18.9599094764861,431.433172020682,505.756017168507,96.7837837837838,84.9696465853592,13.9689238503272,69.4046930371426,124.162874530425,102.538918918919,21.727498677915,3.57197877932772,95.5378405114366,109.539997326401
86,39,83.2417948717949,12.9780295868369,2.078147917768,79.1686249529696,87.3149647906201,464.538461538462,117.954908011013,18.8879016520525,427.518174300439,501.558748776484,99.3076923076923,86.814125047093,13.901385567995,72.0609765944221,126.554408020962,101.715384615385,29.9831580660099,4.80114774635628,92.3051350325263,111.125634198243
87,37,86.1245945945946,9.78290703063103,1.6083000087382,82.9723265774677,89.2768626117215,476.162162162162,111.595876445502,18.3462490750942,440.203513974978,512.120810349347,80.6486486486486,66.7550315274754,10.9744595806542,59.1387078705665,102.158589426731,100.555675675676,17.8510129716527,2.93468845491451,94.8036863040432,106.307665047308
88,40,83.5475,10.9006230708769,1.7235398409475,80.1693619117429,86.9256380882571,452.75,105.766251706298,16.7231127485286,419.972699012884,485.527300987116,90.4,64.9590798217005,10.2709323472629,70.2689725993647,110.531027400635,101.10975,18.9407733423874,2.99479922034722,95.2399435281195,106.979556471881
89,41,86.5085365853659,10.6002232431623,1.65547674074369,83.2638021735082,89.7532709972235,505.90243902439,133.806166688619,20.8970124156555,464.944294689705,546.860583359075,76.390243902439,64.1158631107702,10.0132155387439,56.764341446501,96.016146358377,92.1273170731707,19.5416529526535,3.05189345513748,86.1456059011013,98.1090282452402
90,41,83.8090243902439,11.5293839394996,1.80058726208972,80.2798733565481,87.3381754239398,491.756097560976,120.671202133692,18.845675588839,454.818573406851,528.6936217151,98.3170731707317,79.3049301823002,12.3853492828831,74.0417885762809,122.592357765183,96.3736585365854,21.6955234732995,3.38827151696773,89.7326463633286,103.014670709842
91,42,85.4288095238095,10.3675994357611,1.59975532400304,82.2932890887636,88.5643299588555,481.833333333333,115.777734214474,17.8648922403141,446.818144542318,516.848522124349,82.4285714285714,67.5830628432543,10.4282929974127,61.9891171536425,102.8680257035,100.41119047619,25.2373957145074,3.89421470306744,92.7785296581783,108.043851294203
92,41,83.9,11.3707090807918,1.77580641248818,80.4194194315232,87.3805805684768,484.390243902439,148.291921231195,23.1593071963646,438.998001797564,529.782486007314,91.780487804878,71.7810950721435,11.2103236499003,69.8082534510734,113.752722158683,95.68,22.4560840308367,3.50705112038242,88.8061798040505,102.55382019595
93,37,85.3737837837838,9.82315217323944,1.61491626942698,82.2085478957069,88.5390196718607,465.837837837838,94.4311958557698,15.5243929687224,435.410027619142,496.265648056534,83.4594594594595,65.8169155032836,10.8202342563021,62.2518003171074,104.667118601812,95.4297297297297,19.6523686000337,3.23082949599715,89.0973039175753,101.762155541884
94,39,83.1312820512821,9.32094138556243,1.49254513579554,80.2058935851228,86.0566705174413,459.48717948718,93.6170451739346,14.9907246083896,430.105359254736,488.868999719623,97,63.6958232126475,10.1994945761365,77.0089906307725,116.991009369227,105.300512820513,31.354143850091,5.0206811688542,95.4599777295586,115.141047911467
95,40,83.59775,11.5281202433941,1.82275585547101,80.0251485232768,87.1703514767232,505.3,143.472895680236,22.6850566424639,460.837288980771,549.762711019229,101.15,81.9225869733754,12.9530983324553,75.7619272683876,126.538072731612,100.3835,21.1484553051723,3.3438643879308,93.8295257996556,106.937474200344
96,37,81.6597297297297,11.8763875181168,1.95246608082439,77.8328962113139,85.4865632481455,467.621621621622,103.88598219826,17.0787502686164,434.147271095133,501.09597214811,107.216216216216,72.4807005481594,11.9157537693003,83.8613388283877,130.571093604045,95.5321621621622,19.040543896167,3.13024613427305,89.396879738987,101.667444585337
97,35,85.76,10.6806507292393,1.80535948141717,82.2214954164224,89.2985045835777,479.628571428571,109.852597954308,18.568478110813,443.234354331378,516.022788525765,80.5714285714286,71.7185207494368,12.1226425908444,56.8110490933736,104.331808049484,96.572,18.4213443655802,3.11377551367786,90.4689999931914,102.675000006809
98,37,84.3994594594595,10.1696779545716,1.67188475695319,81.1225653358312,87.6763535830877,476.540540540541,118.902292893179,19.5474165399236,438.22760412229,514.853476958791,90.7567567567568,67.0851057345176,11.0287234460275,69.1404588025428,112.373054710971,95.9721621621622,15.2237519348212,2.50276940107258,91.0667341360599,100.877590188264
99,37,85.3264864864865,9.60516331523375,1.579079121927,82.2314914075096,88.4214815654634,492.756756756757,120.154161486494,19.753222468904,454.040440717705,531.473072795809,84.2702702702703,58.5826333048022,9.63092558899059,65.3936561158487,103.146884424692,99.7124324324324,18.1428590796926,2.98266765952528,93.8664038197629,105.558461045102
100,34,84.4823529411765,11.1373836922332,1.91004554540724,80.7386636721783,88.2260422101747,476,89.6630054451363,15.3770785734659,445.860925996007,506.139074003993,95.2647058823529,81.3336967789431,13.9486139219986,67.9254225952357,122.60398916947,96.755,17.1844133481831,2.94710257571744,90.9786789515938,102.531321048406
101,37,84.1548648648649,10.3353201373902,1.69911616406361,80.8245971833002,87.4851325464295,471,124.34115256914,20.4415595627476,430.934543257015,511.065456742985,87.4864864864865,63.8016116226357,10.488920339211,66.9282026216329,108.04477035134,99.6572972972973,19.6677172951922,3.23335280593766,93.3199257976595,105.994668796935
102,34,81.0179411764706,9.35701900840795,1.60471552109352,77.8726987551273,84.1631835978139,473.176470588235,118.756300142474,20.3665374511934,433.258057183896,513.094883992574,112.676470588235,59.3136095518968,10.1722001178455,92.7389583572581,132.613982819212,99.5729411764706,19.7042177502166,3.37924546550205,92.9496200640866,106.196262288855
103,35,83.9222857142857,10.6780688069228,1.80492305689094,80.3846365227795,87.459934905792,497.571428571429,124.589274799069,21.0594311379947,456.294943540959,538.847913601898,103.314285714286,84.853081135285,14.342788509662,75.2024202353481,131.426151193223,99.352,21.4815748409435,3.6310488750185,92.2351442049637,106.468855795036
104,37,85.2332432432432,9.28284021851731,1.52608953124169,82.2421077620095,88.2243787244769,479.783783783784,131.517454510194,21.6213363344542,437.405964568254,522.161602999314,79.5135135135135,50.9987045704876,8.38413538527325,63.0806081583779,95.9464188686491,99.8862162162162,22.4354802528088,3.68837023327111,92.6570105590048,107.115421873428
105,37,83.1743243243243,9.50064633489642,1.56189663620333,80.1130069173658,86.2356417312828,479.108108108108,105.795080694232,17.3926041280203,445.018604017188,513.197612199028,98.5945945945946,62.0772186964033,10.2054318884219,78.5919480932877,118.597241095902,94.7816216216216,16.4081389887786,2.69748143332074,89.494558012313,100.06868523093
106,35,84.7885714285714,9.4855032248464,1.603342681744,81.6460197723532,87.9311230847897,485.942857142857,125.210162822151,21.1643803688783,444.460671619856,527.425042665859,89.0857142857143,64.7117461055844,10.9382815104092,67.6466825253122,110.524746046116,92.8962857142857,21.0118805449111,3.55165604847579,85.9350398592732,99.8575315692983
107,36,84.5258333333333,10.1992507778058,1.69987512963429,81.1940780792501,87.8575885874166,443.416666666667,104.11432589775,17.352387649625,409.405986873402,477.427346459932,84.9166666666667,65.4825494747592,10.9137582457932,63.525700504912,106.307632828421,101.370833333333,26.5192957647284,4.41988262745474,92.7078633835221,110.033803283145
108,37,85.0324324324324,9.27078577677852,1.5241077932273,82.0451811577069,88.0196837071579,515.567567567568,121.7423373223,20.0143169679733,476.33950631034,554.795628824795,93.027027027027,69.4983958593796,11.4254658986288,70.6331138657145,115.42094018834,90.5402702702703,15.6860917670695,2.57877760128512,85.4858661717514,95.5946743687891
109,34,84.1552941176471,9.48750222111816,1.62709320745817,80.966191431029,87.3443968042651,481.558823529412,95.8376756359483,16.4360257749118,449.344213010585,513.773434048239,91.7941176470588,59.5624344760438,10.2148732402849,71.7729660961004,111.815269198017,104.225,35.6522183635524,6.11430500654101,92.2409621871796,116.20903781282
110,37,82.2772972972973,9.35702755765498,1.5382858546668,79.2622570221504,85.2923375724442,498.081081081081,126.331217743583,20.7687242620976,457.37438152737,538.787780634792,105.108108108108,63.8965238942289,10.5045238205438,84.5192414198423,125.696974796374,90.6551351351351,14.3265458001768,2.35526962113289,86.0388066777147,95.2714635925556
111,37,83.5362162162162,10.2828177481097,1.6904848244348,80.222865960324,86.8495664721084,462.405405405405,90.5411077477639,14.8848664232376,433.23106721586,491.579743594951,94.6486486486486,68.426041264442,11.2491718891889,72.6002717458385,116.697025551459,95.8740540540541,17.9693936488716,2.95415011836581,90.0839198220571,101.664188286051
112,38,85.0278947368421,9.82277693930953,1.59346483454527,81.9047036611334,88.1510858125508,466,126.690514587662,20.5519153201981,425.718245972412,506.281754027588,81.2105263157895,61.521764065813,9.98014799722766,61.6494362412233,100.771616390356,95.2326315789474,20.6745181563134,3.35384971651091,88.659086134586,101.806177023309
113,40,86.4425,9.72030408672802,1.53691502317517,83.4301465545767,89.4548534454233,483.5,127.50947677199,20.1610184927911,443.984403754129,523.015596245871,77.375,62.3351929655414,9.85605940786083,58.0571235605928,96.6928764394072,99.428,22.1353485953101,3.49990591814943,92.5681844004271,106.287815599573
114,31,83.0661290322581,9.70472829000357,1.74302065561388,79.6498085472549,86.4824495172613,445.741935483871,100.164520578874,17.9900789709358,410.481380700837,481.002490266905,89.7741935483871,51.2982843620976,9.21344385630992,71.7158435900197,107.832543506755,98.5587096774194,17.521044820812,3.1468725468666,92.3908394855608,104.726579869278
115,35,84.9874285714286,11.4225260786223,1.93075930301902,81.2031403375113,88.7717168053458,504.828571428571,122.48492961664,20.7037318811253,464.249256941566,545.407885915577,91.9142857142857,79.7777690649143,13.4849041915923,65.4838734987649,118.344697929807,94.7534285714286,19.8827964276033,3.36080599933797,88.1662488127262,101.340608330131
116,32,86.27125,7.9212754552982,1.40029689752198,83.5266680808569,89.0158319191431,492.75,110.563366738338,19.5450265928734,454.441747877968,531.058252122032,80.40625,53.5005935300209,9.45765812064573,61.8692400835344,98.9432599164656,94.9834375,22.7422481099108,4.02029946448622,87.103650549607,102.863224450393
117,31,87.9909677419355,9.71109618077476,1.74416436255911,84.5724055913196,91.4095298925513,505.903225806452,144.446150251852,25.9432944425888,455.054368698977,556.752082913926,69.3548387096774,61.3011954136278,11.010019716867,47.7752000646182,90.9344773547367,100.255161290323,25.5756293987027,4.59351864267886,91.251864750672,109.258457829973
118,29,86.6748275862069,11.0006787520101,2.04277476103162,82.6709890545849,90.6786661178289,470.655172413793,109.672328800083,20.3656401851962,430.738517650808,510.571827176778,75.6896551724138,72.8751885311337,13.5325827790053,49.1657929255635,102.213517419264,102.841034482759,27.4802724493704,5.10295848568336,92.8392358508192,112.842833114698
119,38,85.8031578947368,9.22270233753794,1.49611987986141,82.8707629302085,88.7355528592652,470.236842105263,120.962007484264,19.6226287569272,431.776489741686,508.69719446884,78.3157894736842,55.3807973663025,8.98395165211638,60.7072442355361,95.9243347118323,101.814473684211,25.7738057575714,4.18106339794146,93.6195894242453,110.009357944176
120,34,84.8247058823529,8.94559523750643,1.53415692648992,81.8177583064327,87.8316534582732,472.352941176471,134.488229146517,23.0645410169492,427.14644078325,517.559441569691,83.6764705882353,56.8318735731319,9.74658590879005,64.5731622070068,102.779778969464,94.6141176470588,16.7623684082055,2.87472246564473,88.9796616143951,100.248573679722
121,37,86.1075675675676,9.05747708477041,1.48904006027774,83.1890490494232,89.0260860857119,468.810810810811,126.866692467557,20.8567557644466,427.931569512496,509.690052109126,76.2972972972973,56.5930231589572,9.3038356958812,58.0617793333701,94.5328152612244,97.1316216216216,19.2828401713823,3.17007939654631,90.9182660043908,103.344977238852
122,39,85.3466666666667,10.5609709315737,1.69110877766208,82.032093462449,88.6612398708843,511.205128205128,135.032000006076,21.6224248655815,468.825175468588,553.585080941668,90.7435897435897,73.1543853953001,11.7140766760952,67.7839994584431,113.703180028736,96.52,17.6826333178243,2.83148742759553,90.9702846419127,102.069715358087
123,34,82.9347058823529,10.7201038086601,1.83848263576603,79.3312799162515,86.5381318484544,460.205882352941,110.039326141533,18.871588743308,423.217568416057,497.194196289825,103.647058823529,80.9114301971105,13.8761958006613,76.4497150542332,130.844402592826,108.583823529412,41.9778902132515,7.1991487788402,94.473491922885,122.694155135939
124,36,84.3516666666667,10.3754566164579,1.72924276940965,80.9623508386237,87.7409824947096,489.638888888889,127.259274773484,21.2098791289139,448.067525796218,531.21025198156,93.6388888888889,67.5836636126038,11.263943935434,71.5615587754383,115.716219002339,94.3952777777778,14.2426976750717,2.37378294584528,89.742663203921,99.0478923516345
125,36,83.0047222222222,10.6308917744766,1.77181529574611,79.5319642425599,86.4774802018846,455.972222222222,104.714710690144,17.4524517816907,421.765416730108,490.179027714336,97.5277777777778,71.3135876097801,11.8855979349633,74.2320058252496,120.823549730306,95.8841666666667,18.7104952022731,3.11841586704552,89.7720715672575,101.996261766076
126,42,82.942380952381,10.5360273462809,1.62574431482336,79.7559220953272,86.1288398094347,472.071428571429,113.944229588189,17.5819763343073,437.610754956186,506.532102186671,97.5238095238095,65.6194639830763,10.1253031153055,77.6782154178107,117.369403629808,94.8011904761905,23.2967870916164,3.59477229159002,87.755436784674,101.846944167707
127,39,82.7633333333333,9.66585453333792,1.54777544137193,79.7296934682443,85.7969731984223,457.333333333333,119.285666261452,19.1009935138561,419.895386046175,494.771280620491,99.2307692307692,71.3071420127345,11.4182810036163,76.8509384636812,121.610599997857,94.2387179487179,19.0514628778678,3.05067557791912,88.2593938159965,100.218042081439
128,37,85.9705405405405,8.45143411431389,1.38940720967115,83.2473024095851,88.693778671496,473.513513513513,122.626492882887,20.1596712467542,434.000557869875,513.026469157152,77.4864864864865,53.9081634828167,8.86244748406671,60.1160894177157,94.8568835552572,95.37,24.5442818640559,4.03505508258803,87.4612920381275,103.278707961873
129,31,85.1206451612903,10.9545241599027,1.96749062029893,81.2643635455044,88.9769267770762,487.741935483871,134.723907242908,24.1971280505897,440.315564504715,535.168306463027,84.8064516129032,64.7654328351365,11.6322151252495,62.0073099674142,107.605593258392,95.7470967741936,19.6930131761747,3.53696957932411,88.8146363987183,102.679557149669
130,30,84.379,10.0195100540964,1.82930389059279,80.7935643744381,87.9644356255619,459.533333333333,123.390530384247,22.5279256246595,415.378599109001,503.688067557666,83.4,55.1077940541739,10.0612606326067,63.6799291600909,103.120070839909,105.931333333333,20.300478800763,3.70634338911111,98.6669002906755,113.195766375991
131,33,87.0842424242424,10.9998920535337,1.91483542444485,83.3311649923305,90.8373198561543,510.878787878788,110.314821526778,19.2033455485526,473.240230603625,548.517345153951,78.030303030303,75.0589288694576,13.0660823961406,52.4207815338674,103.639824526739,89.2487878787879,20.2234119830173,3.52044415343003,82.348717338065,96.1488584195107
132,27,85.7692592592593,11.4475341402303,2.20307897247313,81.4512244732119,90.0872940453066,438.62962962963,113.593454628658,21.8610705360117,395.781931379047,481.477327880213,76.4444444444444,71.9980412838985,13.8560295054615,49.2866266137399,103.602262275149,93.7707407407407,19.5181252894538,3.75626496331433,86.4084614126447,101.133020068837
133,27,83.4281481481482,13.4353185634091,2.58562826307754,78.3603167525162,88.4959795437801,450.925925925926,138.224991040507,26.6014119286567,398.787158545759,503.064693306093,93.4814814814815,83.0474240652571,15.9824842131937,62.1558124236218,124.807150539341,95.1585185185185,17.5534120513328,3.37815572434447,88.5373332988034,101.779703738234
134,24,86.4341666666667,9.07925821365077,1.85329582220146,82.8017068551518,90.0666264781815,479.666666666667,140.868013052819,28.7545627549273,423.307723667009,536.025609666324,79.7916666666667,60.9354463607875,12.438395902722,55.4124106973316,104.170922636002,109.1275,59.5614120230029,12.1579223180024,85.2979722567154,132.957027743285
135,23,86.0726086956522,10.5719539852949,2.20440479068213,81.7519753059152,90.3932420853892,495.434782608696,120.922524440222,25.2140893299552,446.015167521984,544.854397695408,85.3913043478261,78.9100403396371,16.4538808246396,53.1416979315325,117.64091076412,103.294347826087,30.5604249176324,6.37228909503534,90.8046611998177,115.784034452356
136,18,86.0938888888889,9.78926851733954,2.30735271715559,81.5714775632639,90.6163002145138,510.111111111111,119.737894581009,28.2224924077438,454.795025991933,565.427196230289,84.9444444444444,70.1481392334002,16.5340749798518,52.5376574839349,117.351231404954,101.792777777778,25.5511949313198,6.02247440111852,89.9887279515855,113.59682760397
137,17,83.9211764705882,12.5686399832843,3.04834295420249,77.9464242803514,89.8959286608251,462.705882352941,105.289342234793,25.5364164285798,412.654506152925,512.757258552958,92.3529411764706,78.267123666702,18.9825657582995,55.1471122902035,129.558770062738,92.9547058823529,26.3898766380328,6.400485225037,80.4097548412804,105.499656923425
138,17,85.4188235294118,10.0903653813631,2.44727307461389,80.6221683031686,90.215478755655,500.411764705882,126.879893414761,30.7728942538924,440.096891968253,560.726637443512,86.4705882352941,72.8132179338501,17.6597993224931,51.8573815632077,121.083794907381,115.140588235294,61.5017198408496,14.9163580624099,85.9045264329707,144.376650037618
139,15,86.6913333333333,7.54324756384966,1.94765814607396,82.8739233670284,90.5087432996383,468.866666666667,123.190831446098,31.8077359064122,406.523504290099,531.209829043235,67.9333333333333,38.6087826179238,9.96874480643742,48.394593512716,87.4720731539507,98.9366666666667,17.9089684901435,4.62407578067194,89.8734781365497,107.999855196784
140,15,86.232,11.4904520612302,2.96682196490261,80.4170289487909,92.0469710512091,480.866666666667,95.1103619611499,24.5573898618195,432.7341825375,528.999150795833,85.4666666666667,77.2619539217688,19.948950722297,46.3667232509645,124.566610082369,110.752,29.5222884807878,7.62262210853482,95.8116606672718,125.692339332728
141,14,84.4457142857143,8.77278020512725,2.34462413264704,79.8502509857261,89.0411775857025,470.142857142857,98.6110129150485,26.354901777918,418.487249658138,521.798464627576,85.2857142857143,51.1113845084794,13.6600920995996,58.511933770499,112.05949480093,98.6207142857143,28.0862313555636,7.50636107272759,83.9082465831682,113.33318198826
142,13,85.9530769230769,11.1909609243468,3.10381411034201,79.8696012668066,92.0365525793473,460,125.639696486952,34.8461821474952,391.701482990909,528.298517009091,79.1538461538462,73.7290604780392,20.4487621573351,39.0742723254694,119.233419982223,96.6223076923077,20.7220973656329,5.74727573745743,85.3576472468911,107.886968137724
143,9,88.7488888888889,7.94255696303848,2.64751898767949,83.5597516730371,93.9380261047407,456.222222222222,118.754765986231,39.5849219954103,378.635775111218,533.808669333226,56.4444444444444,38.646187105299,12.882062368433,31.1956022023158,81.6932866865731,92.0211111111111,28.8647104802926,9.62157016009752,73.16283359732,110.879388624902
144,8,89.19875,7.67141156223174,2.71225356846348,83.8827330058116,94.5147669941884,507.125,104.335225526733,36.8880727432904,434.824377423151,579.425622576849,66.5,53.1305669352129,18.7844920840874,29.6823955151887,103.317604484811,96.3275,15.611400367314,5.51946353177294,85.509351477725,107.145648522275
145,10,84.84,12.0803357201326,3.82013757751093,77.3525303480786,92.3274696519214,546.7,158.917903333765,50.2542535513164,448.20166303942,645.19833696058,94.1,82.907512057446,26.2176573239402,42.7133916450772,145.486608354923,96.563,26.1724329315323,8.27644999716397,80.3411580055586,112.784841994441
146,8,86.50875,11.5881484253772,4.09702916649021,78.4785728336792,94.5389271663208,545.25,166.81191290107,58.9769173975233,429.655241900854,660.844758099146,84.625,78.7816829690035,27.8535311303355,30.0320789845423,139.217921015458,100.70375,16.6587256736951,5.88974894489812,89.1598420679997,112.247657932
147,7,89.4014285714286,10.8630465778427,4.10584567506902,81.3539710482933,97.4488860945638,436.142857142857,96.1655318906391,36.3471545826974,364.90243416077,507.383280124944,56.2857142857143,59.37652253687,22.4422160497686,12.2989708281679,100.272457743261,97.5842857142857,32.8349665535299,12.4104508296805,73.2598020881119,121.90876934046
148,4,94.7525,6.09008141708029,3.04504070854014,88.7842202112613,100.720779788739,426.25,71.9739536221264,35.9869768110632,355.715525450316,496.784474549684,22,24.9933324442073,12.4966662221037,-2.49346579532318,46.4934657953232,93.965,38.7769953279862,19.3884976639931,55.9635445785735,131.966455421427
149,3,97.06,5.0922293742525,2.94,91.2976,102.8224,432.333333333333,102.88990880224,59.4035165438695,315.902440907349,548.764225759318,17.6666666666667,30.5995642670502,17.6666666666667,-16.96,52.2933333333333,106.203333333333,22.8380654463843,13.1855632332403,80.3596293961824,132.047037270484
150,1,100,NA,NA,NA,NA,399,NA,NA,NA,NA,0,NA,NA,NA,NA,151.2,NA,NA,NA,NA
151,2,98.615,1.95868578388673,1.385,95.9004,101.3296,464.5,187.383297014435,132.5,204.8,724.2,8.5,12.0208152801713,8.5,-8.16,25.16,61.355,40.0151727473467,28.295,5.89680000000001,116.8132
152,1,86.85,NA,NA,NA,NA,482,NA,NA,NA,NA,73,NA,NA,NA,NA,90.07,NA,NA,NA,NA
153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,1,83.41,NA,NA,NA,NA,543,NA,NA,NA,NA,108,NA,NA,NA,NA,98.77,NA,NA,NA,NA
155,1,98.59,NA,NA,NA,NA,628,NA,NA,NA,NA,9,NA,NA,NA,NA,87.63,NA,NA,NA,NA
156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,1,90.93,NA,NA,NA,NA,421,NA,NA,NA,NA,42,NA,NA,NA,NA,45,NA,NA,NA,NA
158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
